t,u,v,w,backup_u,backup_v,backup_w,snr_u,snr_v,snr_w,cor_u,cor_v,cor_w
114.89,0.4757,-0.0542,-0.0176,0.4672,-0.0367,-0.0207,16.3,17.9,19.7,81.5,70.5,79.5
114.9,0.4757,-0.0542,-0.0176,0.6593,0.2614,0.0414,19.8,21.1,19.7,81.5,70.5,79.5
114.91,0.4757,-0.0542,-0.0015,0.4807,0.0172,-0.0015,15.4,17.4,22.0,81.5,70.5,78.0
114.92,0.4757,-0.0542,-0.0406,0.419,-0.1904,-0.0406,18.4,21.6,21.8,81.5,70.5,73.0
114.93,0.4757,-0.0542,-0.0484,0.3738,0.0951,-0.0484,19.4,20.5,21.8,81.5,70.5,86.0
114.94,0.4757,-0.0542,-0.0247,0.3429,0.1083,-0.0406,20.5,23.6,19.8,81.5,70.5,90.0
114.95,0.4757,-0.0598,-0.0247,0.5442,-0.0598,0.0017,17.6,20.6,19.3,81.5,71.0,90.0
114.96,0.4757,0.0099,-0.0247,0.3301,0.0776,-0.0712,15.0,18.2,18.8,81.5,74.5,90.0
114.97,0.5146,0.0099,-0.0247,0.5146,-0.374,-0.0053,17.8,19.3,19.8,70.0,74.5,90.0
114.98,0.5042,0.0795,-0.0247,0.6052,0.0795,0.0182,16.6,21.2,21.2,76.5,78.0,90.0
114.99,0.504,0.0734,-0.0247,0.1914,0.0528,-0.0704,16.9,18.7,19.3,76.5,79.0,90.0
