t,u,v,w,cor_u,cor_v,cor_w
137.37,0.4142,-0.0661,0.00515,82.0,78.0,76.0
137.38,0.4142,-0.0661,0.0125,82.0,78.0,82.0
137.39,0.4142,-0.0661,-0.003599999999999999,82.0,78.0,77.0
137.4,0.4142,-0.0661,-0.003599999999999999,82.0,78.0,77.0
137.41,0.4142,-0.0661,-0.0197,82.0,78.0,72.0
137.42,0.4142,-0.0661,-0.01875,82.0,78.0,80.5
137.43,0.4142,-0.111,-0.0178,82.0,85.0,89.0
137.44,0.4142,-0.038900000000000004,-0.0041,82.0,88.5,78.0
137.45,0.4142,-0.038900000000000004,-0.0197,82.0,88.5,84.0
137.46,0.4142,-0.038900000000000004,-0.0197,82.0,88.5,84.0
137.47,0.4058,-0.038900000000000004,-0.0353,83.0,88.5,90.0
137.48,0.2664,-0.038900000000000004,-0.03845,87.0,88.5,91.0
137.49,0.48930000000000007,-0.038900000000000004,-0.03845,80.5,88.5,91.0
137.5,0.48930000000000007,-0.038900000000000004,-0.03845,80.5,88.5,91.0
137.51,0.48930000000000007,-0.038900000000000004,-0.03845,80.5,88.5,91.0
137.52,0.7122,-0.038900000000000004,-0.03845,74.0,88.5,91.0
137.53,0.357,-0.038900000000000004,-0.0416,82.0,88.5,92.0
137.54,0.3261,-0.038900000000000004,-0.015199999999999998,81.0,88.5,85.5
137.55,0.37370000000000003,-0.038900000000000004,-0.015199999999999998,83.0,88.5,85.5
137.56,0.37370000000000003,-0.038900000000000004,-0.015199999999999998,83.0,88.5,85.5
137.57,0.37370000000000003,-0.038900000000000004,-0.015199999999999998,83.0,88.5,85.5
137.58,0.37370000000000003,-0.038900000000000004,0.0112,83.0,88.5,79.0
137.59,0.37370000000000003,-0.038900000000000004,-0.0007000000000000001,83.0,88.5,81.5
137.6,0.37370000000000003,-0.038900000000000004,-0.0126,83.0,88.5,84.0
137.61,0.37370000000000003,-0.038900000000000004,-0.01175,83.0,88.5,84.0
137.62,0.4213,-0.038900000000000004,-0.0109,85.0,88.5,84.0
137.63,0.43085,-0.038900000000000004,-0.0459,86.5,88.5,77.0
137.64,0.43085,-0.038900000000000004,-0.022600000000000002,86.5,88.5,76.0
137.65,0.4404,-0.038900000000000004,0.0007,88.0,88.5,75.0
137.66,0.4649,0.0332,-0.005,73.0,92.0,99.0
137.67,0.438,0.10995,0.00655,75.0,82.5,91.0
137.68,0.4635,0.10995,0.00655,77.0,82.5,91.0
137.69,0.4064,0.1867,0.0181,80.0,73.0,83.0
137.7,0.3493,-0.012,0.0262,83.0,87.0,92.0
137.71,0.3795,-0.0148,0.0462,85.0,76.0,87.0
137.72,0.4741,-0.01455,0.031,75.0,77.0,80.5
137.73,0.44325000000000003,-0.01455,0.031,76.5,77.0,80.5
137.74,0.44325000000000003,-0.01455,0.0158,76.5,77.0,74.0
137.75,0.4124,-0.01455,0.00875,78.0,77.0,73.5
137.76,0.36555,-0.01455,0.00875,78.5,77.0,73.5
137.77,0.36555,-0.01455,0.0017,78.5,77.0,73.0
137.78,0.36555,-0.01455,-0.0133,78.5,77.0,78.5
137.79,0.3187,-0.01455,-0.0283,79.0,77.0,84.0
137.8,0.5165,-0.01455,0.0165,72.0,77.0,73.0
137.81,0.44245,-0.0143,-0.01945,72.5,78.0,75.0
137.82,0.44245,0.1175,-0.0554,72.5,71.0,77.0
137.83,0.3684,0.075,-0.0096,73.0,74.0,77.0
137.84,0.4326,0.075,-0.0094,78.0,74.0,83.0
137.85,0.408,0.075,-0.0205,86.0,74.0,93.0
137.86,0.3847,0.0325,-0.0246,85.5,77.0,84.5
137.87,0.3847,-0.012199999999999999,-0.0246,85.5,74.0,84.5
137.88,0.3847,-0.012199999999999999,-0.0246,85.5,74.0,84.5
137.89,0.3847,-0.012199999999999999,-0.0287,85.5,74.0,76.0
137.9,0.3847,-0.012199999999999999,-0.0124,85.5,74.0,82.5
137.91,0.3847,-0.012199999999999999,-0.0124,85.5,74.0,82.5
137.92,0.3847,-0.012199999999999999,0.0039,85.5,74.0,89.0
137.93,0.3847,-0.012199999999999999,-0.0412,85.5,74.0,72.0
137.94,0.3847,-0.012199999999999999,-0.0248,85.5,74.0,79.5
137.95,0.3847,-0.012199999999999999,-0.0084,85.5,74.0,87.0
137.96,0.3847,-0.012199999999999999,0.005200000000000001,85.5,74.0,80.0
137.97,0.3847,-0.0569,0.005200000000000001,85.5,71.0,80.0
137.98,0.3847,0.0005000000000000004,0.0188,85.5,79.5,73.0
137.99,0.3614,0.0579,-0.028,85.0,88.0,98.0
138.0,0.37270000000000003,0.01885,0.017750000000000002,81.0,83.5,89.5
138.01,0.37270000000000003,0.01885,0.017750000000000002,81.0,83.5,89.5
138.02,0.37270000000000003,0.01885,0.017750000000000002,81.0,83.5,89.5
138.03,0.37270000000000003,0.01885,0.0635,81.0,83.5,81.0
138.04,0.37270000000000003,0.01885,0.0676,81.0,83.5,85.5
138.05,0.37270000000000003,0.01885,0.0676,81.0,83.5,85.5
138.06,0.37270000000000003,0.01885,0.0676,81.0,83.5,85.5
138.07,0.37270000000000003,0.01885,0.0676,81.0,83.5,85.5
138.08,0.37270000000000003,0.01885,0.0717,81.0,83.5,90.0
138.09,0.384,-0.0202,0.04635,77.0,79.0,85.5
138.1,0.3284,-0.026099999999999998,0.04635,76.5,76.5,85.5
138.11,0.3284,-0.026099999999999998,0.04635,76.5,76.5,85.5
138.12,0.3284,-0.032,0.04635,76.5,74.0,85.5
138.13,0.3284,0.02035,0.04635,76.5,78.5,85.5
138.14,0.3284,0.02035,0.021,76.5,78.5,81.0
138.15,0.3284,0.02035,0.03415,76.5,78.5,80.5
138.16,0.3284,0.02035,0.03415,76.5,78.5,80.5
138.17,0.3284,0.02035,0.03415,76.5,78.5,80.5
138.18,0.2728,0.02035,0.03415,76.0,78.5,80.5
138.19,0.37195,0.02035,0.0473,85.5,78.5,80.0
138.2,0.37195,0.02035,0.0234,85.5,78.5,71.0
138.21,0.37195,0.02035,0.033800000000000004,85.5,78.5,71.5
138.22,0.37195,0.02035,0.033800000000000004,85.5,78.5,71.5
138.23,0.37195,0.02035,0.0442,85.5,78.5,72.0
138.24,0.37195,0.02035,-0.0075,85.5,78.5,73.5
138.25,0.37195,0.02035,-0.0075,85.5,78.5,73.5
138.26,0.37195,0.02035,-0.0592,85.5,78.5,75.0
138.27,0.37195,0.02035,-0.03265,85.5,78.5,78.0
138.28,0.37195,0.02035,-0.0061,85.5,78.5,81.0
138.29,0.37195,0.02035,-0.0161,85.5,78.5,83.5
138.3,0.37195,0.02035,-0.0161,85.5,78.5,83.5
138.31,0.37195,0.0727,-0.0161,85.5,83.0,83.5
138.32,0.37195,-0.02525,-0.0161,85.5,86.0,83.5
138.33,0.37195,-0.02525,-0.0161,85.5,86.0,83.5
138.34,0.37195,-0.1232,-0.0261,85.5,89.0,86.0
138.35,0.37195,-0.06325,-0.062,85.5,84.5,76.0
138.36,0.37195,-0.06325,-0.0616,85.5,84.5,83.0
138.37,0.37195,-0.06325,-0.0612,85.5,84.5,90.0
138.38,0.37195,-0.06325,-0.015349999999999999,85.5,84.5,81.0
138.39,0.37195,-0.06325,0.0305,85.5,84.5,72.0
138.4,0.37195,-0.06325,0.02785,85.5,84.5,71.5
138.41,0.37195,-0.06325,0.0252,85.5,84.5,71.0
138.42,0.37195,-0.06325,-0.00775,85.5,84.5,80.0
138.43,0.37195,-0.06325,-0.0407,85.5,84.5,89.0
138.44,0.37195,-0.06325,-0.050949999999999995,85.5,84.5,79.5
138.45,0.37195,-0.06325,-0.0612,85.5,84.5,70.0
138.46,0.37195,-0.06325,-0.058399999999999994,85.5,84.5,74.5
138.47,0.37195,-0.06325,-0.058399999999999994,85.5,84.5,74.5
138.48,0.37195,-0.06325,-0.058399999999999994,85.5,84.5,74.5
138.49,0.37195,-0.06325,-0.058399999999999994,85.5,84.5,74.5
138.5,0.37195,-0.06325,-0.0556,85.5,84.5,79.0
138.51,0.4711,-0.0033,-0.0342,95.0,80.0,96.0
138.52,0.4502,0.0627,-0.0453,72.0,78.5,85.0
138.53,0.5363,0.0627,-0.03615,79.0,78.5,83.0
138.54,0.5918,0.0627,-0.027,81.5,78.5,81.0
138.55,0.5918,0.0627,-0.0126,81.5,78.5,81.5
138.56,0.5918,0.0627,-0.0126,81.5,78.5,81.5
138.57,0.5918,0.0627,-0.0126,81.5,78.5,81.5
138.58,0.5918,0.1287,0.0018,81.5,77.0,82.0
138.59,0.5918,0.1412,0.0059,81.5,73.5,95.0
138.6,0.5918,0.1412,0.01145,81.5,73.5,84.0
138.61,0.6473,0.1412,0.017,84.0,73.5,73.0
138.62,0.57325,0.1412,-0.0061,77.0,73.5,87.0
138.63,0.4992,0.1537,-0.0032,70.0,70.0,84.0
138.64,0.4933,0.15515,-0.03005,71.0,71.5,80.5
138.65,0.4116,0.1566,-0.03005,70.5,73.0,80.5
138.66,0.4116,0.13324999999999998,-0.03005,70.5,76.0,80.5
138.67,0.4116,0.13324999999999998,-0.0569,70.5,76.0,77.0
138.68,0.4116,0.13324999999999998,-0.0632,70.5,76.0,81.0
138.69,0.4116,0.13324999999999998,-0.0632,70.5,76.0,81.0
138.7,0.4116,0.13324999999999998,-0.0695,70.5,76.0,85.0
138.71,0.4116,0.13324999999999998,0.0182,70.5,76.0,78.0
138.72,0.4116,0.13324999999999998,-0.02085,70.5,76.0,82.0
138.73,0.4116,0.13324999999999998,-0.0599,70.5,76.0,86.0
138.74,0.4116,0.1099,-0.0186,70.5,79.0,85.5
138.75,0.4116,-0.0287,-0.0186,70.5,85.0,85.5
138.76,0.4116,0.0716,0.0227,70.5,73.0,85.0
138.77,0.4116,0.0481,0.01585,70.5,76.0,78.5
138.78,0.4116,0.0481,0.01585,70.5,76.0,78.5
138.79,0.4116,0.0481,0.01585,70.5,76.0,78.5
138.8,0.4116,0.0481,0.01585,70.5,76.0,78.5
138.81,0.4116,0.0481,0.01585,70.5,76.0,78.5
138.82,0.3299,0.0481,0.01585,70.0,76.0,78.5
138.83,0.38715,0.0246,0.009,84.0,79.0,72.0
138.84,0.38715,0.009850000000000001,0.04835,84.0,79.0,81.5
138.85,0.38715,-0.0049,0.0877,84.0,79.0,91.0
138.86,0.4444,-0.0452,0.0351,98.0,99.0,95.0
138.87,0.44884999999999997,-0.05585,0.0018,98.0,87.5,92.0
138.88,0.44884999999999997,-0.0665,0.0114,98.0,76.0,75.0
138.89,0.44884999999999997,-0.005200000000000003,0.048,98.0,76.5,76.0
138.9,0.44884999999999997,0.0561,0.0295,98.0,77.0,96.0
138.91,0.4533,0.0047,-0.0189,98.0,98.0,96.0
138.92,0.43994999999999995,0.07550000000000001,-0.024,89.0,88.0,88.5
138.93,0.43994999999999995,0.07550000000000001,-0.0291,89.0,88.0,81.0
138.94,0.4266,0.07550000000000001,-0.0264,80.0,88.0,77.5
138.95,0.423,0.07550000000000001,-0.0264,82.0,88.0,77.5
138.96,0.423,0.07550000000000001,-0.0237,82.0,88.0,74.0
138.97,0.423,0.07550000000000001,0.0206,82.0,88.0,78.0
138.98,0.423,0.07550000000000001,-0.0314,82.0,88.0,81.0
138.99,0.423,0.07550000000000001,-0.02215,82.0,88.0,81.5
139.0,0.423,0.07550000000000001,-0.0129,82.0,88.0,82.0
139.01,0.423,0.07550000000000001,-0.0366,82.0,88.0,86.0
139.02,0.4194,0.1463,-0.021150000000000002,84.0,78.0,83.0
139.03,0.4343,0.07795,-0.021150000000000002,80.0,76.5,83.0
139.04,0.4343,0.07795,-0.0057,80.0,76.5,80.0
139.05,0.4343,0.07795,0.016100000000000003,80.0,76.5,80.0
139.06,0.4343,0.07795,0.016100000000000003,80.0,76.5,80.0
139.07,0.4343,0.07795,0.016100000000000003,80.0,76.5,80.0
139.08,0.4343,0.0096,0.0379,80.0,75.0,80.0
139.09,0.4343,0.0537,-0.0426,80.0,79.0,86.0
139.1,0.4343,0.0462,-0.041499999999999995,80.0,80.5,88.5
139.11,0.4343,0.0462,-0.0404,80.0,80.5,91.0
139.12,0.4492,0.0462,-0.0179,76.0,80.5,85.0
139.13,0.43325,0.0462,-0.0179,80.5,80.5,85.0
139.14,0.43325,0.0462,-0.0179,80.5,80.5,85.0
139.15,0.43325,0.0462,0.0046,80.5,80.5,79.0
139.16,0.43325,0.0462,-0.0204,80.5,80.5,74.0
139.17,0.43325,0.0387,-0.0257,80.5,82.0,90.0
139.18,0.43325,0.0754,-0.0259,80.5,85.0,81.0
139.19,0.43325,0.056549999999999996,-0.0566,80.5,88.0,88.0
139.2,0.43325,0.056549999999999996,-0.0506,80.5,88.0,81.0
139.21,0.43325,0.056549999999999996,-0.0732,80.5,88.0,92.0
139.22,0.43325,0.056549999999999996,-0.0434,80.5,88.0,81.0
139.23,0.43325,0.0377,-0.0568,80.5,91.0,81.0
139.24,0.43325,0.0389,-0.033800000000000004,80.5,86.0,85.5
139.25,0.43325,0.0389,-0.033800000000000004,80.5,86.0,85.5
139.26,0.4173,0.0389,-0.0108,85.0,86.0,90.0
139.27,0.2997,0.0401,-0.045,83.0,81.0,85.0
139.28,0.3484,-0.0431,-0.0017,83.0,70.0,95.0
139.29,0.4376,-0.0131,-0.0101,86.0,77.0,76.0
139.3,0.3887,0.0169,-0.04,81.5,84.0,91.0
139.31,0.3398,0.0052,-0.0129,77.0,87.0,81.0
139.32,0.36405,-0.0065,0.0302,86.0,90.0,80.0
139.33,0.3883,-0.0349,-0.0252,95.0,94.0,99.0
139.34,0.3848,-0.0432,-0.00515,88.0,77.0,84.5
139.35,0.40564999999999996,0.0008500000000000001,0.0149,85.5,74.0,70.0
139.36,0.40564999999999996,0.0449,0.0183,85.5,71.0,73.0
139.37,0.40564999999999996,-0.009150000000000002,0.03615,85.5,75.0,84.0
139.38,0.40564999999999996,-0.0632,0.054,85.5,79.0,95.0
139.39,0.4265,-0.0354,-0.0091,83.0,85.0,86.0
139.4,0.33675,-0.0007500000000000007,-0.028450000000000003,78.0,83.0,87.0
139.41,0.33675,0.0339,-0.0478,78.0,81.0,88.0
139.42,0.33675,0.02335,-0.04235,78.0,75.5,87.0
139.43,0.33675,0.02335,-0.04235,78.0,75.5,87.0
139.44,0.33675,0.02335,-0.04235,78.0,75.5,87.0
139.45,0.247,0.02335,-0.04235,73.0,75.5,87.0
139.46,0.26339999999999997,0.0128,-0.0369,81.0,70.0,86.0
139.47,0.26339999999999997,0.02855,-0.0407,81.0,71.0,82.5
139.48,0.26339999999999997,0.02855,-0.0407,81.0,71.0,82.5
139.49,0.26339999999999997,0.02855,-0.0445,81.0,71.0,79.0
139.5,0.26339999999999997,0.02855,-0.02575,81.0,71.0,83.0
139.51,0.2798,0.02855,-0.007,89.0,71.0,87.0
139.52,0.2978,0.02855,-0.0055,85.5,71.0,85.5
139.53,0.3158,0.02855,-0.0055,82.0,71.0,85.5
139.54,0.35715,0.0443,-0.0055,81.5,72.0,85.5
139.55,0.35715,0.04505,-0.0055,81.5,74.0,85.5
139.56,0.3985,0.04505,-0.004,81.0,74.0,84.0
139.57,0.342,0.04505,0.01165,79.0,74.0,79.5
139.58,0.36635,0.04505,0.01165,79.0,74.0,79.5
139.59,0.36635,0.04505,0.01165,79.0,74.0,79.5
139.6,0.36635,0.04505,0.01165,79.0,74.0,79.5
139.61,0.36635,0.04505,0.0273,79.0,74.0,75.0
139.62,0.36635,0.04505,0.0697,79.0,74.0,73.0
139.63,0.3907,0.0458,0.0139,79.0,76.0,75.0
139.64,0.3907,-0.00145,0.0021,79.0,82.0,70.0
139.65,0.3907,-0.00145,0.011850000000000001,79.0,82.0,80.0
139.66,0.3907,-0.0487,0.0216,79.0,88.0,90.0
139.67,0.4047,-0.1501,0.0139,90.0,74.0,83.0
139.68,0.4509,0.2139,-0.0153,76.0,85.0,72.0
139.69,0.44595,0.0746,-0.0032,77.0,78.0,92.0
139.7,0.441,-0.0647,0.0004,78.0,71.0,95.0
139.71,0.4306,-0.035,-0.0136,92.0,96.0,95.0
139.72,0.5026,-0.0043500000000000014,-0.0014,71.0,83.0,89.0
139.73,0.4504,-0.0043500000000000014,-0.0168,77.0,83.0,70.0
139.74,0.3982,-0.0043500000000000014,-0.0354,83.0,83.0,78.0
139.75,0.4024,-0.0043500000000000014,-0.026250000000000002,82.0,83.0,86.5
139.76,0.4821,-0.0043500000000000014,-0.0171,71.0,83.0,95.0
139.77,0.4411,-0.0043500000000000014,-0.0269,76.0,83.0,78.0
139.78,0.41569999999999996,-0.0043500000000000014,-0.0114,74.5,83.0,90.0
139.79,0.3903,-0.0043500000000000014,-0.0415,73.0,83.0,72.0
139.8,0.41625,-0.0043500000000000014,-0.0261,71.5,83.0,75.5
139.81,0.41625,-0.0043500000000000014,-0.0261,71.5,83.0,75.5
139.82,0.41625,-0.0043500000000000014,-0.0107,71.5,83.0,79.0
139.83,0.4422,-0.0043500000000000014,-0.0151,70.0,83.0,90.0
139.84,0.42615000000000003,-0.0043500000000000014,-0.0148,73.0,83.0,81.0
139.85,0.42615000000000003,-0.0043500000000000014,-0.018500000000000003,73.0,83.0,76.5
139.86,0.42615000000000003,0.0263,-0.018500000000000003,73.0,70.0,76.5
139.87,0.4101,-0.0055,-0.018500000000000003,76.0,84.0,76.5
139.88,0.434,0.047299999999999995,-0.018500000000000003,80.5,88.5,76.5
139.89,0.434,0.047299999999999995,-0.018500000000000003,80.5,88.5,76.5
139.9,0.4579,0.047299999999999995,-0.0222,85.0,88.5,72.0
139.91,0.36595,0.047299999999999995,-0.02665,80.0,88.5,82.0
139.92,0.274,0.047299999999999995,-0.0311,75.0,88.5,92.0
139.93,0.3591,0.1001,-0.0044,75.5,93.0,81.0
139.94,0.3591,0.047299999999999995,-0.009300000000000001,75.5,82.5,81.5
139.95,0.3591,0.047299999999999995,-0.009300000000000001,75.5,82.5,81.5
139.96,0.4442,0.047299999999999995,-0.0142,76.0,82.5,82.0
139.97,0.42605,0.047299999999999995,-0.0235,75.0,82.5,79.5
139.98,0.42605,-0.0055,-0.0235,75.0,72.0,79.5
139.99,0.4079,-0.0012,-0.0235,74.0,83.0,79.5
140.0,0.522,0.0082,-0.0235,76.0,81.5,79.5
140.01,0.46935000000000004,0.0082,-0.0328,74.5,81.5,77.0
140.02,0.4167,0.0176,-0.0312,73.0,80.0,90.0
140.03,0.3078,0.1052,-0.006499999999999999,76.0,77.0,86.5
140.04,0.3627,0.1052,-0.006499999999999999,74.0,77.0,86.5
140.05,0.4176,0.1052,0.0182,72.0,77.0,83.0
140.06,0.43355,0.1052,0.0011,74.0,77.0,74.0
140.07,0.4495,0.1052,0.00195,76.0,77.0,74.5
140.08,0.435,0.1928,0.0028,81.0,74.0,75.0
140.09,0.45655,0.07695,0.038149999999999996,76.5,79.0,80.0
140.1,0.45655,0.07695,0.038149999999999996,76.5,79.0,80.0
140.11,0.45655,0.07695,0.038149999999999996,76.5,79.0,80.0
140.12,0.45655,0.07695,0.038149999999999996,76.5,79.0,80.0
140.13,0.45655,0.07695,0.038149999999999996,76.5,79.0,80.0
140.14,0.45655,0.07695,0.038149999999999996,76.5,79.0,80.0
140.15,0.45655,0.07695,0.038149999999999996,76.5,79.0,80.0
140.16,0.4781,0.07695,0.038149999999999996,72.0,79.0,80.0
140.17,0.6163,-0.0389,0.038149999999999996,72.0,84.0,80.0
140.18,0.7545,0.1804,0.0735,72.0,79.0,85.0
140.19,0.5985,0.14265,0.024549999999999995,76.5,75.0,85.5
140.2,0.5985,0.14265,0.024549999999999995,76.5,75.0,85.5
140.21,0.5985,0.1049,-0.0244,76.5,71.0,86.0
140.22,0.4425,-0.0214,0.0048,81.0,72.0,88.0
140.23,0.4621,-0.0336,-0.0067,86.0,73.0,87.0
140.24,0.44735,-0.0458,0.014399999999999998,85.5,74.0,90.0
140.25,0.44735,-0.0065,0.0355,85.5,82.0,93.0
140.26,0.44735,-0.0072,-0.0362,85.5,89.0,96.0
140.27,0.4326,0.0579,-0.0142,85.0,74.0,76.0
140.28,0.41345,0.02545,-0.0429,79.0,77.0,91.0
140.29,0.41345,0.02545,-0.0293,79.0,77.0,86.5
140.3,0.41345,0.02545,-0.0157,79.0,77.0,82.0
140.31,0.41345,0.02545,-0.034949999999999995,79.0,77.0,82.0
140.32,0.41345,0.02545,-0.0542,79.0,77.0,82.0
140.33,0.41345,0.02545,-0.0353,79.0,77.0,77.5
140.34,0.41345,0.02545,-0.0164,79.0,77.0,73.0
140.35,0.41345,0.02545,-0.00915,79.0,77.0,78.5
140.36,0.41345,0.02545,-0.00915,79.0,77.0,78.5
140.37,0.41345,0.02545,-0.00915,79.0,77.0,78.5
140.38,0.41345,0.02545,-0.0019,79.0,77.0,84.0
140.39,0.41345,0.02545,0.0036999999999999997,79.0,77.0,79.5
140.4,0.41345,0.02545,0.0036999999999999997,79.0,77.0,79.5
140.41,0.41345,0.02545,0.0036999999999999997,79.0,77.0,79.5
140.42,0.41345,0.02545,0.0093,79.0,77.0,75.0
140.43,0.41345,0.02545,-0.0476,79.0,77.0,71.0
140.44,0.3943,-0.007,-0.0326,73.0,80.0,84.0
140.45,0.43455,0.1176,-0.05059999999999999,77.0,78.0,82.0
140.46,0.43455,0.1176,-0.0686,77.0,78.0,80.0
140.47,0.43455,0.1176,-0.0525,77.0,78.0,79.5
140.48,0.43455,0.1176,-0.0525,77.0,78.0,79.5
140.49,0.43455,0.1176,-0.0364,77.0,78.0,79.0
140.5,0.4748,0.1176,-0.0609,81.0,78.0,80.0
140.51,0.3609,0.1176,-0.0176,77.0,78.0,75.5
140.52,0.3502,0.1176,-0.0176,76.0,78.0,75.5
140.53,0.3502,0.1176,-0.0176,76.0,78.0,75.5
140.54,0.3502,0.1176,-0.0176,76.0,78.0,75.5
140.55,0.3395,0.1176,0.0257,75.0,78.0,71.0
140.56,0.36960000000000004,0.1176,0.01625,74.0,78.0,79.0
140.57,0.36960000000000004,0.1176,0.0068,74.0,78.0,87.0
140.58,0.36960000000000004,0.1176,0.0448,74.0,78.0,74.0
140.59,0.36960000000000004,0.1176,0.02995,74.0,78.0,83.5
140.6,0.36960000000000004,0.1176,0.02995,74.0,78.0,83.5
140.61,0.36960000000000004,0.1176,0.02995,74.0,78.0,83.5
140.62,0.3997,0.1176,0.02995,73.0,78.0,83.5
140.63,0.40475,0.1176,0.02995,73.5,78.0,83.5
140.64,0.40475,0.1176,0.02995,73.5,78.0,83.5
140.65,0.40475,0.1176,0.02995,73.5,78.0,83.5
140.66,0.40475,0.1176,0.0151,73.5,78.0,93.0
140.67,0.4098,0.1176,-0.0052,74.0,78.0,80.0
140.68,0.41625,0.1176,-0.03555,72.0,78.0,79.5
140.69,0.41625,0.1176,-0.03555,72.0,78.0,79.5
140.7,0.41625,0.1176,-0.03555,72.0,78.0,79.5
140.71,0.41625,0.2422,-0.03555,72.0,76.0,79.5
140.72,0.41625,0.0995,-0.0659,72.0,76.5,79.0
140.73,0.4227,-0.0432,-0.003,70.0,77.0,75.0
140.74,0.3632,-0.0615,-0.0262,74.5,79.0,81.0
140.75,0.3037,-0.01995,-0.0575,79.0,84.5,84.0
140.76,0.38295,-0.01995,-0.05065,74.5,84.5,79.5
140.77,0.38295,-0.01995,-0.0438,74.5,84.5,75.0
140.78,0.4622,0.0216,0.0142,70.0,90.0,97.0
140.79,0.4709,0.00145,0.0081,77.0,84.5,89.0
140.8,0.4511,0.00145,0.0116,74.0,84.5,87.0
140.81,0.4313,0.00145,-0.0037,71.0,84.5,92.0
140.82,0.45120000000000005,-0.0187,0.0002,78.0,79.0,81.0
140.83,0.45120000000000005,0.0848,-0.0179,78.0,82.0,73.0
140.84,0.45120000000000005,0.1324,0.0066,78.0,70.0,70.0
140.85,0.45120000000000005,0.008,0.0009000000000000002,78.0,70.0,73.0
140.86,0.45120000000000005,0.05184999999999999,-0.0048,78.0,76.5,76.0
140.87,0.45120000000000005,0.05184999999999999,0.0358,78.0,76.5,86.0
140.88,0.45120000000000005,0.05184999999999999,-0.0162,78.0,76.5,82.0
140.89,0.4711,0.05184999999999999,0.0131,85.0,76.5,88.0
140.9,0.4347,0.0957,-0.0173,89.0,83.0,92.0
140.91,0.3983,-0.0005,-0.0278,93.0,98.0,90.0
140.92,0.3802,-0.00715,-0.03185,90.0,88.0,91.5
140.93,0.38634999999999997,-0.00715,-0.03185,80.5,88.0,91.5
140.94,0.38634999999999997,-0.0138,-0.0359,80.5,78.0,93.0
140.95,0.38634999999999997,0.01675,-0.0101,80.5,75.0,72.0
140.96,0.38634999999999997,0.01675,-0.0041,80.5,75.0,71.0
140.97,0.38634999999999997,0.01675,-0.0108,80.5,75.0,80.0
140.98,0.38634999999999997,0.01675,-0.0108,80.5,75.0,80.0
140.99,0.38634999999999997,0.01675,-0.0175,80.5,75.0,89.0
141.0,0.38634999999999997,0.01675,-0.0179,80.5,75.0,89.5
141.01,0.38634999999999997,0.01675,-0.0179,80.5,75.0,89.5
141.02,0.3925,0.01675,-0.0183,71.0,75.0,90.0
141.03,0.4194,0.01675,-0.0049,70.5,75.0,78.0
141.04,0.4194,0.0473,0.0158,70.5,72.0,74.0
141.05,0.4194,-0.02165,0.0252,70.5,76.5,83.0
141.06,0.4194,-0.02165,0.02025,70.5,76.5,82.5
141.07,0.4194,-0.02165,0.02025,70.5,76.5,82.5
141.08,0.4194,-0.02165,0.02025,70.5,76.5,82.5
141.09,0.4194,-0.02165,0.0153,70.5,76.5,82.0
141.1,0.4194,-0.02165,0.032,70.5,76.5,85.5
141.11,0.4194,-0.02165,0.0487,70.5,76.5,89.0
141.12,0.4194,-0.02165,0.0291,70.5,76.5,89.5
141.13,0.4463,-0.02165,0.0291,70.0,76.5,89.5
141.14,0.31095,-0.02165,0.0095,70.5,76.5,90.0
141.15,0.31095,-0.02165,0.0031,70.5,76.5,90.5
141.16,0.31095,-0.02165,0.0031,70.5,76.5,90.5
141.17,0.1756,-0.02165,0.0031,71.0,76.5,90.5
141.18,0.31045,-0.02165,0.0031,73.0,76.5,90.5
141.19,0.4453,-0.0906,0.0031,75.0,81.0,90.5
141.2,0.4519,-0.139,0.0031,87.0,76.0,90.5
141.21,0.6762,-0.139,-0.0033,79.5,76.0,91.0
141.22,0.6762,-0.139,-0.013,79.5,76.0,82.0
141.23,0.6762,-0.139,0.0235,79.5,76.0,86.0
141.24,0.6762,-0.1874,0.0077,79.5,71.0,89.0
141.25,0.9005,-0.09820000000000001,0.1143,72.0,78.5,85.0
141.26,0.6750499999999999,-0.009,-0.021,75.0,86.0,96.0
141.27,0.6750499999999999,0.048600000000000004,-0.01935,75.0,78.0,93.0
141.28,0.6750499999999999,0.048600000000000004,-0.01935,75.0,78.0,93.0
141.29,0.6750499999999999,0.048600000000000004,-0.01935,75.0,78.0,93.0
141.3,0.6750499999999999,0.048600000000000004,-0.0177,75.0,78.0,90.0
141.31,0.6750499999999999,0.048600000000000004,-0.0024,75.0,78.0,90.0
141.32,0.4496,0.048600000000000004,-0.015700000000000002,78.0,78.0,83.5
141.33,0.4286,0.048600000000000004,-0.029,70.0,78.0,77.0
141.34,0.43965,0.048600000000000004,-0.0026,72.0,78.0,89.0
141.35,0.43965,0.048600000000000004,0.034,72.0,78.0,90.0
141.36,0.4507,0.1062,0.014100000000000001,74.0,70.0,83.0
141.37,0.45365,0.09545000000000001,0.014100000000000001,73.0,70.0,83.0
141.38,0.45365,0.09545000000000001,-0.0058,73.0,70.0,76.0
141.39,0.4566,0.09545000000000001,0.005549999999999999,72.0,70.0,86.0
141.4,0.45485,0.0847,0.0169,81.0,70.0,96.0
141.41,0.45485,0.0109,-0.0091,81.0,74.0,93.0
141.42,0.45485,-0.0183,0.00485,81.0,78.5,87.5
141.43,0.45485,-0.0183,0.0188,81.0,78.5,82.0
141.44,0.4531,-0.0475,-0.0271,90.0,83.0,91.0
