t,u,v,w
187.48,0.4328,-0.0288,-0.0042
187.49,0.4328,0.0058,-0.0131
187.5,0.4328,-0.0354,0.001
187.51,0.4328,0.0331,0.0085
187.52,0.4109,-0.0091,0.0192
187.53,0.3903,-0.0091,0.0099
187.54,0.3903,-0.0091,-0.0003
187.55,0.3698,-0.0091,-0.001
187.56,0.3021,-0.009,-0.0018
187.57,0.302,-0.0091,-0.002
187.58,0.3021,-0.009,-0.002
187.59,0.302,-0.0091,-0.0032
187.6,0.3021,-0.0091,0.0003
187.61,0.3021,-0.0091,0.0038
187.62,0.3021,-0.009,0.0256
187.63,0.3021,-0.0091,0.008
187.64,0.3021,-0.0512,-0.0093
187.65,0.2344,0.0235,-0.0
187.66,0.2877,0.0982,0.0089
187.67,0.341,0.145,0.0469
187.68,0.341,0.1918,0.0219
187.69,0.3406,0.136,0.013
187.7,0.3406,0.0932,0.013
187.71,0.3406,0.0932,0.0045
187.72,0.3406,0.0503,0.007
187.73,0.3406,0.0503,-0.0211
187.74,0.3406,0.108,-0.0223
187.75,0.3406,0.1667,-0.0067
187.76,0.3704,0.0706,0.006
187.77,0.4002,-0.0254,0.006
187.78,0.3537,-0.059,0.0192
187.79,0.417,-0.0922,-0.0027
187.8,0.3854,-0.1611,0.0059
187.81,0.3854,-0.1611,0.051
187.82,0.385,-0.23,0.03
187.83,0.385,-0.158,0.03
187.84,0.385,-0.086,0.03
187.85,0.3854,-0.086,0.03
187.86,0.3854,-0.086,0.03
187.87,0.3854,0.0018,0.03
187.88,0.3854,0.0895,0.009
187.89,0.3854,0.086,0.0324
187.9,0.3854,0.086,0.0333
187.91,0.3854,0.086,0.0342
187.92,0.3854,0.0826,-0.0087
187.93,0.3539,0.0418,-0.0087
187.94,0.3616,0.0418,-0.0087
187.95,0.3692,0.0418,-0.0516
187.96,0.2867,0.0418,-0.0382
187.97,0.3685,0.0009,-0.0163
187.98,0.377,0.0434,-0.001
187.99,0.377,0.0434,0.0133
188.0,0.377,0.0858,-0.0038
188.01,0.377,0.079,-0.012
188.02,0.3854,0.0714,-0.0209
188.03,0.422,0.0714,-0.016
188.04,0.4124,0.071,-0.0119
188.05,0.412,0.0714,-0.0029
188.06,0.4124,0.057,-0.0061
188.07,0.4124,0.0376,-0.005
188.08,0.4124,0.038,-0.0029
188.09,0.4124,0.0376,-0.0281
188.1,0.4124,0.0181,-0.0279
188.11,0.4029,0.0931,-0.0087
188.12,0.3765,0.168,-0.014
188.13,0.376,0.1957,-0.0188
188.14,0.376,0.2234,-0.019
188.15,0.3765,0.129,-0.019
188.16,0.3501,0.0719,-0.0188
188.17,0.373,0.0148,-0.0289
188.18,0.373,0.0151,-0.0087
188.19,0.3959,0.0151,-0.0111
188.2,0.3756,0.0151,-0.0111
188.21,0.3756,0.0151,-0.011
188.22,0.3756,0.0151,-0.011
188.23,0.3756,0.0151,-0.0111
188.24,0.3553,0.0154,-0.0111
188.25,0.366,0.007,-0.0134
188.26,0.3863,0.007,-0.0438
188.27,0.3863,0.007,-0.0171
188.28,0.3863,0.007,0.0096
188.29,0.3863,0.003,-0.0341
188.3,0.3863,0.003,-0.0292
188.31,0.3863,0.003,-0.0292
188.32,0.3863,0.003,-0.0292
188.33,0.3863,-0.0015,-0.029
188.34,0.3863,-0.024,-0.0292
188.35,0.3863,-0.0464,-0.0244
188.36,0.4066,-0.0074,-0.0183
188.37,0.3892,-0.0074,-0.008
188.38,0.3892,-0.0074,-0.008
188.39,0.3892,-0.0074,-0.008
188.4,0.3892,-0.0074,0.0024
188.41,0.3718,-0.0074,-0.0092
188.42,0.431,0.012,-0.0092
188.43,0.431,0.012,-0.0092
188.44,0.431,0.0315,-0.0207
188.45,0.4903,0.0204,-0.0001
188.46,0.4399,0.0204,-0.0322
188.47,0.44,0.0204,-0.0322
188.48,0.4399,0.0204,-0.0643
188.49,0.4399,0.0204,-0.0512
188.5,0.4399,0.0093,-0.038
188.51,0.3895,0.0009,-0.0385
188.52,0.3687,0.0009,-0.0303
188.53,0.3687,0.0009,-0.0258
188.54,0.3687,0.0009,-0.0258
188.55,0.3687,0.0009,-0.0214
188.56,0.369,0.0009,-0.0084
188.57,0.3687,0.0009,-0.0569
188.58,0.3687,0.0009,-0.06
188.59,0.3687,0.001,-0.0622
188.6,0.369,0.0009,-0.0572
188.61,0.3687,0.0009,-0.0522
188.62,0.3687,-0.0074,-0.0483
188.63,0.3687,0.0556,-0.0197
188.64,0.3687,0.0556,-0.0266
188.65,0.3687,0.1186,-0.0336
188.66,0.3479,0.0661,-0.0159
188.67,0.3331,0.0136,-0.0145
188.68,0.3123,-0.006,-0.0341
188.69,0.3396,-0.025,0.0073
188.7,0.3396,-0.0643,-0.036
188.71,0.3669,-0.0183,-0.0299
188.72,0.3569,-0.0183,-0.0204
188.73,0.3569,0.0277,-0.018
188.74,0.3569,0.0517,-0.0157
188.75,0.3569,0.0517,0.0004
188.76,0.3569,0.0517,0.0165
188.77,0.3469,0.0517,0.0214
188.78,0.3055,0.052,0.0214
188.79,0.2704,0.0517,0.0263
188.8,0.2704,0.0517,-0.0116
188.81,0.2704,0.0517,0.0201
188.82,0.2704,0.0517,0.0591
188.83,0.2704,0.0757,0.0747
188.84,0.2704,0.0906,0.0189
188.85,0.2704,0.0906,0.018
188.86,0.253,0.0906,0.0177
188.87,0.2353,0.1055,0.0165
188.88,0.2889,0.0328,0.0295
188.89,0.3425,0.0328,0.025
188.9,0.3304,0.033,0.0002
188.91,0.3304,0.033,0.0014
188.92,0.3304,0.033,0.0014
188.93,0.3304,0.033,0.0014
188.94,0.3304,0.0328,0.0025
188.95,0.3304,0.0328,-0.0158
188.96,0.3182,-0.04,-0.0195
188.97,0.344,-0.0506,0.0029
188.98,0.344,-0.0611,0.0254
188.99,0.3697,-0.039,0.0068
189.0,0.343,-0.039,0.007
189.01,0.3157,-0.039,0.007
189.02,0.3157,-0.017,0.0068
189.03,0.3157,-0.0739,-0.0117
189.04,0.3157,-0.0232,-0.008
189.05,0.3157,-0.0232,-0.0044
189.06,0.3157,-0.0232,-0.001
189.07,0.317,-0.023,0.0028
189.08,0.319,-0.0232,-0.0155
189.09,0.3311,0.0274,-0.008
189.1,0.2508,-0.014,-0.0004
189.11,0.251,-0.0553,0.034
189.12,0.2508,-0.0553,0.007
189.13,0.1706,-0.0553,0.0074
189.14,0.2285,-0.0553,0.0078
189.15,0.2865,-0.0553,0.032
189.16,0.3059,-0.138,0.0564
189.17,0.3059,-0.0595,0.0206
189.18,0.3253,0.019,-0.0153
189.19,0.3458,0.0716,-0.0117
189.2,0.3664,0.1241,0.0379
189.21,0.3571,0.124,0.02
189.22,0.3571,0.1241,0.002
189.23,0.357,0.1241,0.0216
189.24,0.357,0.124,0.0216
189.25,0.357,0.1241,0.0411
189.26,0.3571,0.1241,-0.0112
189.27,0.3571,0.124,-0.012
189.28,0.3571,0.124,-0.0133
189.29,0.3571,0.1241,-0.001
189.3,0.357,0.146,-0.001
189.31,0.3571,0.146,-0.001
189.32,0.3478,0.1685,0.0113
189.33,0.3627,0.1685,0.0141
189.34,0.3694,0.169,0.0064
189.35,0.369,0.1685,0.0064
189.36,0.3694,0.1685,-0.0013
189.37,0.3694,0.1685,0.0051
189.38,0.3694,0.1079,-0.0172
189.39,0.3694,0.0497,-0.0395
189.4,0.3694,0.0497,-0.0296
189.41,0.3761,0.0497,-0.0114
189.42,0.3114,0.0497,-0.0076
189.43,0.3114,0.0497,-0.0076
189.44,0.3114,-0.0084,-0.0039
189.45,0.3114,-0.0305,-0.0202
189.46,0.2468,-0.0027,-0.0498
189.47,0.3391,-0.0027,0.0201
189.48,0.3391,-0.0027,-0.0221
189.49,0.3391,-0.0027,-0.011
189.5,0.3391,-0.0027,0.0002
189.51,0.3391,0.025,0.0733
189.52,0.3391,0.0266,-0.0088
189.53,0.4314,0.0283,-0.021
189.54,0.3758,0.0578,-0.0208
189.55,0.3201,0.0872,-0.0207
189.56,0.3662,0.0378,-0.0007
189.57,0.3662,-0.012,-0.0008
189.58,0.3662,-0.061,-0.001
189.59,0.4124,0.0284,-0.0016
189.6,0.3732,0.1177,-0.0016
189.61,0.334,0.118,-0.0016
189.62,0.349,0.1177,-0.0016
189.63,0.349,0.1177,-0.0016
189.64,0.349,0.118,-0.002
189.65,0.349,0.118,-0.0016
189.66,0.349,0.118,-0.0016
189.67,0.349,0.1177,-0.0023
189.68,0.364,0.1784,0.003
189.69,0.3326,0.2391,0.0087
189.7,0.3011,0.1818,-0.0027
189.71,0.2684,0.1818,0.01
189.72,0.2684,0.0905,0.0229
189.73,0.2358,-0.0008,-0.0158
189.74,0.2969,0.0368,-0.0448
189.75,0.3023,0.0415,-0.045
189.76,0.3023,0.044,-0.0448
189.77,0.3023,0.044,-0.045
189.78,0.3023,0.044,-0.045
189.79,0.3023,0.044,-0.045
189.8,0.3023,0.044,-0.0448
189.81,0.3023,0.044,-0.0739
189.82,0.3023,0.0462,0.0144
189.83,0.3077,0.0315,0.03
189.84,0.357,0.0168,0.0456
189.85,0.4064,0.0751,0.0342
189.86,0.4064,0.1355,0.0249
189.87,0.406,0.1355,0.0249
189.88,0.4064,0.1355,0.0249
189.89,0.423,0.0818,0.0156
189.9,0.423,0.028,-0.01
189.91,0.423,0.028,-0.0093
189.92,0.4403,0.028,-0.0086
189.93,0.4403,-0.021,-0.014
189.94,0.4403,-0.07,-0.0195
189.95,0.3755,-0.07,-0.034
189.96,0.407,-0.07,-0.0484
189.97,0.4385,-0.07,-0.0288
189.98,0.4384,-0.07,-0.0092
189.99,0.4384,-0.061,0.0509
190.0,0.4383,0.0021,0.0896
190.01,0.4283,0.0021,0.0896
190.02,0.4283,0.0021,0.1282
190.03,0.4283,0.002,0.0418
190.04,0.4283,0.0021,-0.0447
190.05,0.4283,0.0652,0.0237
190.06,0.4283,0.0059,0.011
190.07,0.4283,0.006,0.005
190.08,0.4283,0.0059,-0.0016
190.09,0.4283,0.0059,-0.008
190.1,0.4283,0.0059,-0.0145
190.11,0.4283,0.006,-0.0061
190.12,0.4283,0.006,-0.015
190.13,0.4283,0.0059,-0.0138
190.14,0.4283,-0.0534,-0.0125
190.15,0.4283,-0.003,-0.0241
190.16,0.4283,0.0474,-0.0212
190.17,0.4283,0.0275,0.0023
190.18,0.423,0.0275,0.0258
190.19,0.4183,0.0076,0.0006
190.2,0.429,0.0108,-0.0246
190.21,0.4396,0.0108,-0.0075
190.22,0.4491,0.0108,-0.0201
190.23,0.4502,0.0108,-0.0213
190.24,0.4502,0.0108,-0.0227
190.25,0.4513,0.0108,-0.0241
190.26,0.4162,0.0108,-0.0311
190.27,0.4162,0.012,-0.0311
190.28,0.381,0.012,-0.0381
190.29,0.4416,0.0141,-0.0476
190.3,0.4416,0.0591,-0.0514
190.31,0.4416,0.0591,-0.0552
190.32,0.5023,0.0591,-0.0219
190.33,0.453,0.0591,-0.0325
190.34,0.453,0.1041,-0.0288
190.35,0.4038,0.0968,-0.043
190.36,0.3965,0.0874,-0.039
190.37,0.3965,0.083,-0.035
190.38,0.3893,0.078,-0.0232
190.39,0.4199,-0.0075,-0.0295
190.4,0.4199,-0.093,-0.0295
190.41,0.435,-0.093,-0.0358
190.42,0.4505,-0.093,-0.0376
190.43,0.4425,-0.075,-0.038
190.44,0.4425,-0.075,-0.032
190.45,0.4345,-0.075,-0.0256
190.46,0.3972,-0.0566,-0.038
190.47,0.4133,-0.0415,-0.0393
190.48,0.407,0.0142,-0.0243
190.49,0.407,0.0227,-0.0176
190.5,0.4007,0.0227,-0.0083
190.51,0.3052,0.0227,-0.0162
190.52,0.3424,0.0227,-0.024
190.53,0.3424,0.0227,-0.0291
190.54,0.3796,0.0227,-0.0215
190.55,0.363,0.027,-0.018
190.56,0.363,0.027,-0.0139
190.57,0.3457,0.0312,-0.012
190.58,0.329,-0.0015,-0.012
190.59,0.3118,-0.019,-0.011
190.6,0.3546,-0.019,-0.0102
190.61,0.3546,-0.0361,0.0044
190.62,0.3546,-0.036,-0.005
190.63,0.3546,-0.0361,-0.0141
190.64,0.3546,-0.0379,-0.0047
190.65,0.3974,-0.026,-0.0378
190.66,0.411,-0.0131,-0.054
190.67,0.411,-0.053,-0.0709
190.68,0.4244,-0.0258,-0.046
190.69,0.4244,-0.0258,-0.0273
190.7,0.4244,-0.0258,-0.0185
190.71,0.4244,-0.0258,0.0055
190.72,0.424,-0.0258,0.017
190.73,0.4244,-0.0258,0.0295
190.74,0.4244,-0.012,-0.0138
190.75,0.4244,-0.012,0.008
190.76,0.4514,0.0014,-0.0062
190.77,0.394,0.0339,-0.0248
190.78,0.3985,0.0664,-0.0434
190.79,0.403,0.0664,-0.0282
190.8,0.4228,-0.0196,-0.0116
190.81,0.4228,0.0312,0.005
190.82,0.4228,0.0273,-0.0842
190.83,0.39,0.0273,-0.0001
190.84,0.357,0.0273,-0.0116
190.85,0.4091,0.0234,-0.0231
190.86,0.4611,-0.0063,0.008
190.87,0.3882,0.0273,-0.0264
190.88,0.4083,0.024,-0.0264
190.89,0.3445,0.0202,-0.044
190.9,0.2808,0.0202,-0.044
190.91,0.217,0.0202,-0.044
190.92,0.1532,0.0202,-0.0608
190.93,0.2245,0.0132,0.008
190.94,0.2958,0.0646,-0.0387
190.95,0.3588,0.116,-0.0157
190.96,0.4217,0.0733,-0.019
190.97,0.379,0.036,-0.037
190.98,0.379,0.036,-0.037
190.99,0.379,-0.0009,-0.0549
191.0,0.379,-0.0009,-0.0908
191.01,0.358,-0.0009,-0.0618
191.02,0.3364,-0.0009,-0.0329
191.03,0.3568,-0.0009,-0.0329
191.04,0.4006,-0.001,-0.0426
191.05,0.4444,-0.0009,-0.0426
191.06,0.4611,-0.0009,-0.0522
191.07,0.4611,-0.0009,0.0032
191.08,0.4778,-0.001,0.0004
191.09,0.4729,-0.001,0.0004
191.1,0.4729,-0.0009,-0.0024
191.11,0.468,-0.0752,-0.0054
191.12,0.4344,0.0003,-0.0117
191.13,0.4344,0.0758,-0.0482
191.14,0.434,0.1279,-0.049
191.15,0.434,0.18,-0.0495
191.16,0.4344,0.2316,-0.0509
191.17,0.4344,0.2832,-0.0342
191.18,0.434,0.312,-0.0175
191.19,0.4344,0.3398,-0.0174
191.2,0.4344,0.2862,-0.0174
191.21,0.4344,0.2326,-0.007
191.22,0.4007,0.2326,-0.0097
191.23,0.3346,0.2326,0.0039
191.24,0.3346,0.179,0.0062
191.25,0.3346,0.1254,0.0086
191.26,0.3346,0.0754,0.0082
191.27,0.3346,0.0754,0.0565
191.28,0.3346,0.0254,0.019
191.29,0.3346,-0.0478,-0.0062
191.3,0.2686,-0.121,-0.0314
191.31,0.322,-0.1211,-0.0037
191.32,0.3762,-0.1211,0.0396
191.33,0.4133,-0.1211,-0.0077
191.34,0.4504,-0.1211,0.0047
191.35,0.4171,-0.134,0.0067
191.36,0.419,-0.147,0.0087
191.37,0.4218,-0.147,0.0084
191.38,0.4218,-0.147,-0.0085
191.39,0.4218,-0.147,-0.0254
191.4,0.4266,-0.071,-0.0255
191.41,0.4426,0.0051,-0.0139
191.42,0.4426,0.0051,-0.0287
191.43,0.4426,0.0051,-0.0227
191.44,0.4426,0.0051,-0.0167
191.45,0.4426,0.0365,-0.0279
191.46,0.4587,0.0602,-0.0158
191.47,0.4593,0.06,-0.0158
191.48,0.4593,0.06,-0.0158
191.49,0.4593,0.0602,-0.0037
191.5,0.4599,0.0602,-0.0177
191.51,0.4965,0.0602,-0.0177
191.52,0.5331,0.0602,-0.0177
191.53,0.4897,0.0602,-0.0317
191.54,0.4897,0.0602,-0.0323
191.55,0.4463,0.0602,-0.0203
191.56,0.4866,0.0602,-0.0083
191.57,0.4866,0.0602,0.008
191.58,0.4866,0.0602,0.0243
191.59,0.4866,0.084,0.0109
191.6,0.527,0.0614,0.0052
191.61,0.521,0.0614,-0.0591
191.62,0.521,0.0614,-0.0189
191.63,0.521,0.0614,-0.0017
191.64,0.5151,0.05,0.0001
191.65,0.5078,0.0388,-0.0338
191.66,0.508,0.0076,-0.0269
191.67,0.5078,-0.0237,-0.0142
191.68,0.508,0.001,-0.0334
191.69,0.5078,0.0257,-0.0525
191.7,0.5078,0.0257,-0.037
191.71,0.5078,0.0257,-0.032
191.72,0.5078,0.0257,-0.032
191.73,0.5006,0.0257,-0.032
191.74,0.514,0.026,-0.027
191.75,0.5265,0.0257,-0.0053
191.76,0.4964,0.0751,-0.03
191.77,0.4664,0.002,-0.022
191.78,0.3945,0.0664,-0.0237
191.79,0.444,0.0664,-0.0322
191.8,0.444,0.066,-0.0024
191.81,0.444,0.066,-0.006
191.82,0.444,0.0664,-0.0104
191.83,0.444,0.066,-0.0183
191.84,0.4936,0.0664,-0.015
191.85,0.4199,0.0664,-0.0462
191.86,0.42,0.0664,-0.0775
191.87,0.4199,0.0664,-0.0373
191.88,0.4199,0.0664,-0.0166
191.89,0.4199,0.0664,0.007
191.9,0.3462,0.066,0.0304
191.91,0.378,0.0664,-0.002
191.92,0.4098,0.1308,-0.0337
191.93,0.4098,0.039,-0.0172
191.94,0.4098,-0.0528,-0.0233
191.95,0.4098,-0.0319,-0.0001
191.96,0.4098,-0.032,-0.023
191.97,0.4734,-0.0319,-0.0107
191.98,0.4266,-0.032,-0.0204
191.99,0.419,-0.0319,-0.03
192.0,0.4113,-0.011,-0.0389
192.01,0.4698,0.004,-0.0244
192.02,0.4604,0.004,-0.0214
192.03,0.4511,0.004,-0.0336
192.04,0.5428,0.004,-0.0376
192.05,0.5014,0.0191,-0.0376
192.06,0.5014,-0.045,-0.0416
192.07,0.4599,-0.0447,-0.0153
192.08,0.4516,-0.0447,-0.0386
192.09,0.447,-0.0447,-0.0619
192.1,0.4432,-0.0444,-0.0315
192.11,0.4596,0.0456,-0.0011
192.12,0.4596,0.0456,-0.0038
192.13,0.4596,0.0456,-0.0038
192.14,0.4596,0.0456,-0.0064
192.15,0.4596,0.0456,-0.0008
192.16,0.4596,0.046,0.002
192.17,0.4596,0.0456,0.0047
192.18,0.4596,0.0456,0.0139
192.19,0.4761,0.0456,0.0231
192.2,0.4136,0.0456,-0.0184
192.21,0.429,0.0456,-0.0047
192.22,0.429,0.1355,-0.0047
192.23,0.4447,0.2324,0.009
192.24,0.4447,0.2324,-0.0112
192.25,0.4407,0.2324,-0.0108
192.26,0.4294,0.3293,-0.0161
192.27,0.4478,0.2514,-0.0121
192.28,0.4478,0.1735,-0.0103
192.29,0.4478,0.0956,-0.0085
192.3,0.4478,0.0177,-0.0047
192.31,0.4663,0.0177,-0.003
192.32,0.4923,0.018,-0.003
192.33,0.5184,0.0177,-0.0008
192.34,0.4373,0.0293,-0.0296
192.35,0.4575,0.0568,-0.0195
192.36,0.4777,0.0595,-0.0267
192.37,0.4521,0.1156,-0.0274
192.38,0.4538,0.1717,-0.028
192.39,0.454,0.228,-0.0282
192.4,0.4538,0.2843,-0.0393
192.41,0.4556,0.2843,-0.0374
192.42,0.5319,0.2843,-0.0254
192.43,0.6083,0.2843,-0.024
192.44,0.6379,0.275,-0.0218
192.45,0.6675,0.2665,-0.0183
192.46,0.574,0.2078,-0.012
192.47,0.574,0.1492,-0.0055
192.48,0.5401,0.0905,-0.0405
192.49,0.5062,0.0318,-0.0271
192.5,0.53,0.032,-0.007
192.51,0.53,0.0318,0.0125
192.52,0.53,0.0318,0.008
192.53,0.5539,0.0397,0.0039
192.54,0.4862,0.0214,-0.0214
192.55,0.4186,0.021,-0.0687
192.56,0.4186,0.0214,-0.0129
192.57,0.4186,0.0214,-0.005
192.58,0.4186,0.012,0.0029
192.59,0.4186,0.0031,-0.0354
192.6,0.4186,0.0844,-0.0443
192.61,0.4186,0.1657,-0.0149
192.62,0.4186,0.1657,-0.0221
192.63,0.4186,0.1657,-0.0187
192.64,0.4186,0.166,-0.024
192.65,0.4186,0.1657,-0.0303
192.66,0.4186,0.1657,-0.0419
192.67,0.3897,0.1657,-0.0342
192.68,0.3866,0.1657,-0.0183
192.69,0.385,0.166,-0.018
192.7,0.3834,0.166,-0.018
192.71,0.4368,0.1657,-0.0183
192.72,0.4368,0.1657,-0.0183
192.73,0.4368,0.1657,-0.0024
192.74,0.437,0.166,-0.0711
192.75,0.4368,0.1657,-0.0667
192.76,0.4368,0.2028,-0.0667
192.77,0.4368,0.24,-0.0623
192.78,0.4368,0.24,-0.0226
192.79,0.4368,0.24,-0.0226
192.8,0.4902,0.1524,-0.0226
192.81,0.4598,0.1524,-0.0226
192.82,0.4598,0.085,-0.0226
192.83,0.4598,0.0176,0.017
192.84,0.46,0.0176,-0.01
192.85,0.4598,0.0176,-0.029
192.86,0.4598,0.018,-0.0483
192.87,0.4598,0.0176,-0.0359
192.88,0.4293,0.0176,-0.0429
192.89,0.4478,0.0176,-0.0314
192.9,0.4664,0.018,-0.0314
192.91,0.4139,0.0176,-0.0314
192.92,0.4139,0.018,-0.0314
192.93,0.4139,0.0176,-0.0314
192.94,0.4139,0.0176,-0.0199
192.95,0.4139,0.0587,-0.0066
192.96,0.4139,-0.0061,-0.0155
192.97,0.3614,0.0287,-0.0198
192.98,0.4467,0.0068,-0.035
192.99,0.4008,-0.015,-0.0501
193.0,0.4564,0.0048,-0.0453
193.01,0.4605,0.0096,-0.053
193.02,0.443,0.01,-0.0247
193.03,0.443,0.0096,-0.0247
193.04,0.443,0.0096,-0.0247
193.05,0.4262,0.0096,-0.0247
193.06,0.4262,0.01,-0.011
193.07,0.4262,0.01,0.0036
193.08,0.4262,0.0096,0.0329
193.09,0.426,0.0096,-0.0392
193.1,0.4262,0.01,-0.0504
193.11,0.4262,0.0096,-0.0504
193.12,0.4262,0.0096,-0.0617
193.13,0.4262,0.01,-0.049
193.14,0.3919,0.01,-0.049
193.15,0.4466,0.0096,-0.037
193.16,0.447,0.01,-0.03
193.17,0.4466,0.0096,-0.0229
193.18,0.5014,0.0144,-0.032
193.19,0.4474,0.05,-0.0419
193.2,0.4474,0.05,-0.026
193.21,0.4474,0.05,-0.011
193.22,0.4474,0.05,-0.0108
193.23,0.447,0.068,-0.0062
193.24,0.447,0.068,-0.0062
193.25,0.4474,0.068,-0.0017
193.26,0.4474,0.0856,-0.0189
193.27,0.4474,0.0444,-0.0067
193.28,0.4474,0.0444,-0.0246
193.29,0.4474,0.044,-0.0246
193.3,0.4474,0.0444,-0.0246
193.31,0.4474,0.0444,-0.0425
193.32,0.4474,0.0031,-0.0164
193.33,0.4474,0.0194,0.0107
193.34,0.4474,-0.0172,-0.0139
193.35,0.4474,-0.0537,-0.0078
193.36,0.3935,-0.033,-0.0163
193.37,0.3685,0.0289,-0.0197
193.38,0.3554,0.0289,0.002
193.39,0.355,0.029,0.0228
193.4,0.3554,0.0289,0.0009
193.41,0.3554,0.0289,-0.018
193.42,0.3554,0.0289,-0.0246
193.43,0.3554,0.0908,0.01
193.44,0.3554,0.054,0.0062
193.45,0.3554,0.054,0.0023
193.46,0.3554,0.0181,0.0171
193.47,0.3554,0.0181,0.0319
193.48,0.3554,-0.0546,0.0159
193.49,0.3423,-0.045,0.0157
193.5,0.3559,-0.0299,0.0008
193.51,0.3126,-0.0299,0.0106
193.52,0.3338,-0.03,0.0205
193.53,0.3338,-0.0299,-0.0052
193.54,0.3338,-0.0299,0.0015
193.55,0.3338,-0.0299,-0.038
193.56,0.3338,-0.0148,-0.0191
193.57,0.3338,-0.0052,-0.0002
193.58,0.3338,-0.0052,-0.0076
193.59,0.3338,-0.0052,-0.0013
193.6,0.3338,-0.0052,-0.0126
193.61,0.3338,-0.005,-0.0126
193.62,0.3338,-0.0052,-0.0126
193.63,0.334,-0.005,-0.0126
193.64,0.3338,-0.0052,-0.0126
193.65,0.3338,-0.0052,-0.024
193.66,0.3338,-0.005,-0.0244
193.67,0.355,-0.005,-0.0247
193.68,0.363,-0.0052,-0.0401
193.69,0.371,0.0043,-0.021
193.7,0.375,-0.0911,-0.0019
193.71,0.3792,-0.0911,-0.0304
193.72,0.3875,-0.0911,-0.042
193.73,0.399,-0.0911,-0.0491
193.74,0.3932,-0.0911,-0.035
193.75,0.3932,-0.091,-0.035
193.76,0.393,-0.091,-0.035
193.77,0.3932,-0.0911,-0.021
193.78,0.393,-0.0911,-0.021
193.79,0.3932,-0.0911,0.0071
193.8,0.3874,-0.0911,-0.0041
193.81,0.4062,-0.091,-0.008
193.82,0.4062,-0.0911,-0.0118
193.83,0.4062,-0.0911,-0.0118
193.84,0.4251,-0.0911,0.0026
193.85,0.4094,-0.0911,-0.0093
193.86,0.4094,-0.0911,-0.0093
193.87,0.409,-0.0911,-0.0093
193.88,0.409,-0.091,-0.0093
193.89,0.4094,-0.0911,-0.0093
193.9,0.4094,-0.091,-0.015
193.91,0.4094,-0.0911,-0.0211
193.92,0.4094,-0.0911,-0.0092
193.93,0.4094,-0.0911,-0.0259
193.94,0.4094,-0.0911,-0.023
193.95,0.4094,-0.0911,-0.0198
193.96,0.4094,-0.0911,-0.017
193.97,0.4094,-0.081,-0.0138
193.98,0.4094,-0.0713,-0.009
193.99,0.4094,-0.0713,-0.0045
194.0,0.409,-0.0082,-0.0045
194.01,0.4094,0.055,-0.0045
194.02,0.4094,0.055,-0.0045
194.03,0.4094,0.055,-0.0045
194.04,0.409,0.055,-0.0045
194.05,0.4094,0.055,0.0048
194.06,0.4094,0.055,0.0149
194.07,0.3938,0.055,0.02
194.08,0.389,0.055,0.02
194.09,0.3836,0.055,0.0255
194.1,0.3836,0.055,0.0255
194.11,0.3836,0.055,0.0255
194.12,0.3735,0.055,0.0461
194.13,0.3361,0.055,0.041
194.14,0.3361,0.055,0.0358
194.15,0.3361,0.0661,0.022
194.16,0.3361,-0.0125,0.0031
194.17,0.3361,-0.0125,-0.0192
194.18,0.3361,-0.0125,-0.0192
194.19,0.3361,-0.0125,-0.0414
194.2,0.2987,-0.0125,-0.0339
194.21,0.3235,-0.0125,-0.0339
194.22,0.3235,-0.0125,-0.0264
194.23,0.3235,-0.0125,-0.0303
194.24,0.324,-0.0125,-0.0303
194.25,0.3235,-0.0125,-0.0342
194.26,0.3235,-0.0125,0.0346
194.27,0.3483,-0.0125,0.0086
194.28,0.3268,-0.0125,-0.0174
194.29,0.3268,-0.052,-0.012
194.3,0.3268,-0.0911,-0.007
194.31,0.316,0.0048,-0.0089
194.32,0.3054,0.1008,-0.0108
194.33,0.3296,0.0198,-0.0031
194.34,0.3296,-0.0611,0.0047
194.35,0.3296,-0.0393,-0.0024
194.36,0.338,-0.0393,-0.006
194.37,0.338,-0.039,-0.0095
194.38,0.3474,-0.0393,-0.0221
194.39,0.3408,-0.0393,-0.0222
194.4,0.3052,-0.039,-0.0155
194.41,0.3428,-0.0393,-0.0155
194.42,0.3296,-0.0175,-0.0088
194.43,0.3164,-0.0204,-0.0253
194.44,0.3576,0.0159,-0.0405
194.45,0.3576,0.0767,-0.0187
194.46,0.3576,-0.005,-0.0187
194.47,0.366,-0.087,0.0031
194.48,0.3743,-0.087,0.0057
194.49,0.3767,-0.02,0.006
194.5,0.3767,0.0476,0.0057
194.51,0.377,0.0237,0.0057
194.52,0.3767,0.0237,0.0083
194.53,0.3791,-0.0002,-0.0033
194.54,0.3797,0.0284,-0.0187
194.55,0.4048,0.0445,-0.0341
194.56,0.4298,0.0606,-0.0286
194.57,0.3635,0.102,-0.024
194.58,0.3442,0.102,-0.024
194.59,0.381,0.102,-0.0194
194.6,0.3475,0.1434,-0.0122
194.61,0.3602,0.0763,-0.0163
194.62,0.369,0.0763,-0.0429
194.63,0.369,0.0763,-0.0359
194.64,0.3778,0.0763,-0.0289
194.65,0.3778,0.0763,-0.0172
194.66,0.3778,0.0763,-0.0054
194.67,0.3778,0.0763,-0.0302
194.68,0.389,0.0763,-0.0185
194.69,0.4005,0.0763,-0.025
194.7,0.401,0.0763,-0.031
